ID,text,label
16745,Mars 2015 a Juillet 2016 — Responsable de Gestion Opérationnelle DOMINO Intérim a LYON,Experience
9217,Baccalauréat,Education
35081,Communication événementielle,Experience
3870,"e R, Python, Power BI, SAP",Skills
12796,clientéle.,Experience
17635,» Mesure De Couverture : Drive Test/Recherche Et Optimisation De Sites,Experience
6577,l'accompagnement des clients lors des visites de biens,Experience
23444,2009 :ash h6pital le croizic,Experience
12217,juin 2018 - juin 2020,Experience
37126,2009-2012: GESTIONNAIRE,Experience
1264,- Solidworks,Skills
3024,e Elaboration d'un plan marketing et d'outils pour améliorer la,Experience
33333,projet professionnel,Education
33590,"Magasinier,manutentionnaire, inventoriste, déménageur.",Experience
23179,11/2012 - 11/2013 Vendeur - ECLAT - Lyon (FRANCE),Experience
30849,Animateur stagiaire BAFA,Experience
28299,v 2016 : MSA Analyse de systeme,Education
28073,Université d’ Aix en Marseille,Education
30177,STAGE de 3é en Hotellerie :,Experience
35572,Chauffeur SPL — Aide Foreur,Experience
18905,"Avril 2017 a Avril 2018 : VALLOUREC Research Center Connection, planning logistique :",Experience
6376,e ICD Business School Paris - Groupe IGS,Education
14999,Maitrise des réseaux sociaux,Skills
16844,Evaluations des risques et réalisation des documents uniques,Experience
25055,De janv.1986 - Comptable - poste basé 4 Bordeaux (33),Experience
37133,Juin 2003- Décembre 2010,Experience
6959,Francais,Skills
14248,"2014 - 2015 Magasinier, préparateur de commandes",Experience
6932,o Managed a team of 6 sales persons and increased the group’s turnover by over 65%. Coordinated business,Experience
29406,"Weco Rodenstock, Bagnolet 93 - Responsable magasin pieces détachées",Experience
12838,Gestion rayon fruits et legumes,Experience
33448,=  Participer aux ateliers d’analyse dans le cadre de mise en place des politiques publiques en matiére de maitrise,Experience
36500,"= RH: Contréle des variables de paie, des contrats, suivi social",Experience
25638,Livraisons directes chantiers et mise en place de produits et services digitaux.,Experience
29880,Création d'un portefeuille de nouveaux clients sur le secteur,Experience
22272,Bron-France Université de Lumiére Lyon 2 Bron,Education
20082,Gestion et management d'une équipe,Experience
19010,Mailing auprés de professionnels & associations reparation de commandes,Skills
19322,e Missions d’accueil,Experience
30923,11/2015 SENELEC - Centrale Electrique Boutoute (Ziguinchor),Experience
24809,comportementale et,Skills
30713,Cafe Maison d'une madame,Experience
15448,Protocole bio nettoyage zone 1 et 2,Skills
35503,"1998 — 1999 : Secrétaire standardiste a l’?Union Départemental d’ Aide aux Familles, service",Experience
24357,triage de pommes de terre enlever les racines cailloux plastiques,Experience
28938,06/2006 EMPLOIS FAMILIAUX,Experience
24438,"Y Création et mise en place d’une organisation des dossiers (papiers et informatiques),",Experience
18663,RESPONSABLE DE SALLE LE SAINT EUTROPE CLERMONT- FERRAND,Experience
8583,"au format marketplace, adhésion de 150 vendeurs, CA en augmentation",Experience
18518,Assistante administrative,Experience
10239,Android Mi,Skills
2193,"IIlustrator, Photoshop, InDesign, CANVA, WIX,",Skills
37633,Vendeuse et préparatrice en boulangerie :,Experience
18031,"o Gestion des différents contrats de prestations (assurance, maintenance, informatique, téléphonie,",Skills
34050,livraison,Experience
25224,@ Doté de capacités d’adaptation quel que soit l’emploi,Skills
7622,BootStrap,Skills
31373,e Comptabilité de caisse,Experience
32653,"* Modélisation et amélioration de bennes, plateaux ou caissons",Experience
16512,Hormann - Octobre 2017 a février 2018 - Intérim - Cuincy,Experience
24576,Préparer des entrées et des desserts varies,Skills
20767,Gestion et organisation de la production de 15 employés,Experience
32064,Découverte du milieu professionnel de la recherche et de |’enseignement,Experience
32370,2008/2014,Experience
14891,- Maitrise Architecture de PC,Skills
12282,Groupe Oxylane,Experience
32283,ara hal rT sts~—sSYJ,Skills
25829,> Conduite économique,Skills
16081,e Simulations boucle d’air/performances moteur diesel/essence:,Experience
16659,"Septembre-Octobre 2013 Le Dauphiné Libéré, Journal local",Experience
2669,"Poste de Trésorier, gestion des factures",Experience
37249,ligne CLASSIQUENEWS.COM,Skills
27476,"dio le Carré», Lyon, 2018.",Experience
27174,Supérieure de Commerce de,Education
12691,"Université Alger 2,",Education
35002,* Accueil et Relation client,Experience
16175,Anglais (B2) :,Skills
27917,Représentation graphique. Métrés TCE. Détails d’exécution. Solutions techniques,Education
27158,- Organisation et animation des réunions de chantier hebdomadaires,Experience
24625,“* HERMES (couturier + cariste),Experience
10792,07/2022,Education
10818,e Capacité d'adaptation,Skills
5151,Obtenu mention assez bien,Education
35824,- Mention bien.,Education
24991,1984 BTS SECRETARIAT OPTION COMPTABILITE - ECOLE PIGIER — Lyon 1°,Education
16775,» Gestion portefeuille client,Experience
6831,CHARGEEDE MISSIONS Ri ima sei,Experience
36219,"ReactiS,",Skills
16202,"Lycée Jean Moulin, Béziers",Education
36651,Gestion des véhicules : approvisionnement de l'agence et mise a disposition,Experience
21338,CAP Mécanicien cycles et motocycles,Education
7097,produits,Experience
32607,"e Pose de portes et fenétres, pose de clétures de sécurité pour piscine (Saint Martin, Caraibes)",Experience
28194,Action Sport Group | 2019 - Aout 2020,Experience
30904,Programmation : Matlab,Skills
32710,— Sécurité norme OHSAS,Education
31584,. Coordination des équipes,Experience
2184,E-commerce et marketing numérique PT,Education
3487,Aout 1992 - Novembre1999 Dessinateur projeteur Il TCE SECOMAT INGENIERIE INDUSTRIELLE Notre Dame de Gravenchon,Experience
29772,Italien : notions.,Skills
35922,"de risques au postes, mise a jour des FDS",Experience
25890,"Logiciels maitrisés : PackOffice, ATTIC+, ArchiPad",Education
4073,e Analyse financiére,Education
6162,MASTER 2 - MANAGEMENT DU TOURISME (Mention Bien),Education
19869,Assurer la gestion de la relation client et négociations de contrats,Skills
9651,"- Options ""Fiscalité"" et ""Droit des sociétés"" -> Finance ; Diagnostic stratégique d'entreprise ;",Education
6242,Canva O,Skills
27015,Ariana — Tunisie English Trading & Consulting,Education
2045,"e Logiciels : Harry, Evolia, Sage, AS400, HR",Skills
24825,VBA sur Excel (notions,Skills
5833,e Economie circulaire,Skills
4770,Lycée Polyvalent Henri Poincaré Palaiseau-France | Sept 2021 - Aout 2022,Experience
35846,"2016 A 2019 (ETES) ¢ JUILLET ET AOUT + COORDINATEUR ° EVAZION, SUISSE evczion",Experience
9656,économie ; Calcul et Analyse des colts ; Droit des affaires approfondi ; Stratégie,Education
9409,"e Technologies : Spring loC, Thymeleaf",Experience
28206,clients et définition de persona,Experience
12775,2019-2020 Bac+3 Droit,Education
36948,"& Rédaction des rapports, arrétés préfectoraux, proces verbaux",Experience
28415,"LAMENTIN, MARTINIQUE",Experience
32701,» Pack office,Skills
27231,Militaire de carriére : Sous- Officier de Gendarmerie.,Experience
27988,es,Skills
17181,Technico commercial chez CMB Grenoble,Experience
30036,* Mise en rayon,Skills
3331,Journalism & Mass communication,Education
27457,"«Chien de la casse», produc-",Experience
11840,Certification PIX (509),Skills
12789,Saisonnier,Experience
9605,e Assistant Webmarketing,Experience
2783,Gestionnaire de PME,Experience
23941,e  Réception a température ambiant + température dirigé -18°C et +3°C,Experience
21394,* Gestion de la caisse,Experience
28440,"MANAGER DES VENTES | CARAIBES HABITAT | BAIE MAHAULT,",Experience
36173,e Réseaux et télécommunication option internet of things,Education
30647,MANUTENTIONNAIRE,Experience
20088,Bienveillance,Skills
7654,Ecole Ri7 AUBAGNE,Education
19373,Montpellier ® Bachelor 2,Education
25048,Résultat : - Optimisation des achats et BFA.,Experience
15478,= Comptabilité,Skills
4909,"sociaux), presse (magazine), étude de marché (diagnostic) etc",Experience
37448,Assistante de Site - RANDSTAD pour Nantes Métropole Aménagement,Experience
5412,- Obtention du Baccalauréat : Mention Assez Bien,Education
24408,po WS GROUPE OPTIM - (Ingénierie) - lvry-sur-Seine (94) / Assistante de Direction - Mission d’intérim,Experience
36129,e Préparation de plat,Experience
15975,"gestion commerciale, gestion des commandes et des démarques, magasin formateur des",Experience
15028,préparation de commandes a |’export.,Experience
11887,POOF uc.,Education
26520,e Préparation de commandes a l'aide d'un vocal pour les enseignes,Experience
11571,Fév - Sept. 2022 - Resp. Communication ALLIANZ,Experience
25505,"travaux jusqu'a la réception, notamment loyers et charges (quittances, déclenchement",Skills
21760,Plonge,Experience
37091,département de la comptabilité.,Experience
26404,(Agent de remise puis guichetier),Experience
7019,pie Meck big ea ee ees,Skills
23354,Albanais,Skills
15839,Réaliser un appel d’offre,Skills
21455,"synthése, organisée,",Skills
13381,COLLEGE D'ENSEIGNEMENT GENERAL,Education
34511,Participation aux Journées des arts et de la culture dans,Education
27986,De septembre 2013 a juin 2016,Education
32759,e« Gestion communication.,Experience
15340,BNP Paribas El Djazair,Experience
25162,"2017,2018 & 2019, (closing, développement du",Experience
27240,e Terminale sciences économiques,Education
19764,"Quadra ,CEGID»",Skills
5992,"EMPLOYE COMMERCIAL, Intermarché SUPER",Experience
10987,La Roche -sur-Yon,Experience
1579,"leurs interactions dans les croyances populaires, les traditions et les",Experience
19352,"Achat, suivi des commandes, confection des paniers avec la directrice",Experience
14795,“+ Relance téléphonique,Experience
15544,"Recrouvrement des créances,paie,prospection,collecte et controle",Experience
32524,a=,Skills
17788,* 4 ans HUTTENES ALBERTUS FRANCE ( carbochimie),Experience
17351,"e 1989-1992 : Bac G2 Montpellier et Niveau BTS MUC a Béziers, lycée Jean",Education
19514,e Résultats :,Experience
7735,- Transformations des produits sanguins destinés a la transfusion,Experience
29468,"e interface entre le service Achats , Production et Livraison",Experience
32303,Master 2 en santé publique,Education
29039,vy MODELISATION : UML 2.0 MERISE,Skills
31771,"Restaurants branchés, gros volumes",Experience
18075,1996 : DECF LYON,Education
34567,sinistres,Skills
31192,"> second ceuvre > réaliser, modifier les plannings TCE",Skills
29669,Responsable de projets architecturaux :,Skills
36791,"- Utilisation d'appareil portatif, de terminaux informatiques et de la saisie",Experience
658,commerciales,Experience
21178,Y Utilisation d’engins de manutention motorisés ou non et de scanner,Skills
24699,Enregistrement des factures de droit d’avoir vente des biens et prestations de,Experience
12078,Jawaharlal Nehru Technological University - India,Education
17628,"» Audit/Recettes Sites Mobiles (Infrastructures / Equipements Réseaux, Liaisons FH) : Ping",Experience
16933,2018 : Services mariages serveuse,Experience
24141,"* Saisir les courriers, repondre aux appels téléphoniques",Experience
3131,Coding in,Skills
23319,Secrétaire,Experience
22404,-Effectue les opérations d’encaissement,Experience
14411,"""Mission Auto francaise en Inde"" (Fév/14) avec présence des médias et visite de l'Ambassadeur",Experience
30484,Executive Master,Education
26316,Mise en place de la salle,Experience
36789,"disponibilité, approvisionnement auprés des fournisseurs, rangement et",Experience
30362,"la conquéte, accompagner sur le terrain",Skills
29882,Suivi des livraisons et le bon déroulement des chantiers clients,Experience
14569,“& Mise en place des tables et nettoyage,Experience
5943,produit,Skills
6532,Ya) cM r-1e CectLG LP ale Ped,Education
27196,"« Suivi grands comptes,",Experience
18551,Réactivité,Skills
6345,SEMA (3D),Skills
22548,"SEPT 2012 - SEPT 2022,ECOBANK, COTONOU, BENIN",Experience
28859,"Rédaction des bons de commandes, facturation, Devis",Experience
18212,Stage établissement errhaimi casa blanca,Experience
15380,Capacité d'adaptation,Skills
21496,« Support au service approvisionnement sur la gestion des tests fournisseurs,Experience
22163,e Etablissement des Reporting mensuel (niveau Excel avancé) :,Experience
37556,"Réaliser des clétures mensuelles : gestion des processus de contréle, révision et analyse des",Skills
19854,Home Staging,Skills
35454,"e Raccord de sciemment, raccord de platre et de bandes de solin.",Skills
19834,2008 / 2011 Responsable clientéle agence locataires,Experience
23606,"interface entre les usines. diversifiée (agence de publicité, créatif, annonceur,",Experience
14970,Hotesse de caisse / vendeuse,Experience
10971,DUT Information-Communication,Education
33379,Bilingue,Skills
25038,- Paiement automatique des factures fournisseurs passé de 59.9 % en janvier 2005 a 65.4%,Experience
6454,administrations) parcours Gestion,Education
4081,e Utilisation des réseaux,Education
30459,2016-2018: Auxiliaire vie scolaire a l’école élémentaire Les Romains a Trélissac,Experience
16368,étudiant),Experience
19562,e Assurance et Contrdle de gestion,Education
27274,Qualités humaines (le succés est de faire de ta vocation tes vacances),Skills
31692,"2014 - 2020 création de bases aériennes projetées. Réalisation d’installations (batiments, réseaux, etc.) en opérations extérieures,",Experience
