text,label
"University, qui proclame la diversité et l’inclusion. J’y ai étudié plusieurs domaines",Education
2014-2015 — Garage Bouron a St Colomban — Secrétaire comptable,Experience
PREPARATRICE EN PHARMACIE,Experience
2020-2021: Master 1 Ingénierie Mécanique C2CAO » (SPI Méca),Education
e Encharge de la gestion des accés utilisateurs,Experience
Exercer une veille informationnelle pour adapter mon activité,Experience
EXAPAC,Experience
Passionnée & creative,Skills
"1999 : Nommé le 01/12/1999, Inspecteur Vérificateur de Comptabilité, (Service du Contréle Fiscal).",Experience
* Communication,Education
Dessinateur Projeteur Industriel (3 sem.) 2019,Experience
"Merise, UML, SQL, PHPmyAdmin",Skills
JUIN 2014 CAP Agent Technique en Milieu Familial et Collectif - Obtenu,Education
"- Suivi et Gestion de 3350 comptes clients via CRM, ERP",Experience
l'amortissement par des matériaux auxétiques sous sollicitations dynamiques.,Experience
Responsable du dépét de Mauguio (34) : Management du,Experience
Frangais,Skills
2015 BACL,Education
moyens d’essais,Experience
Maitrise de Sciences Cognitives pour l’Entreprise 2022,Education
EEE» 50 %,Skills
©0000,Skills
Détachement de la légion étrangére,Experience
Projets : MOTORS et jeux de grattage,Experience
Créativité,Skills
"coordination avec les éducateurs des catégories concernées, suivi relationnel et",Experience
Gestion Projet Ye CEGID ERP i,Skills
2018 Vendeuse polyvalente — Abalone — Bordeaux,Experience
v Proposition de prix,Experience
e  Prépare le matériel,Skills
Stage pendant 1 année avec des américains,Skills
|,Skills
"o Python, Bash.",Skills
e¢ Espaanol: lu. Ecrit,Skills
. 2003 - 2006 / COLLABORATRICE PDG TECHNO-BAT Angers - Vannes - Bordeaux,Experience
“  Remplacer les vitres /poignets,Skills
en valeur l'article,Experience
"Révision général des voitures : dépose et pose moteur, révision moteur, remplacement kit",Experience
comptes fournisseurs/clients et constitution de caisse),Experience
"(2 x 3 mois) CARLSON WAGONLIT TRAVEL (Tourisme), Groupe ACCOR - PARIS",Experience
Managérial : gestion des plannings,Skills
"objets, machines, ...)",Experience
e Création d'un hétel,Education
Espognol = @@OO,Skills
2014 : Stage d’observation approfondi a l’atelier mécanique de l’Aéroclub de Montpellier,Experience
"Opera, Paris 1er",Experience
Survey of psychological state. Interviewing and motivation.,Experience
e Anglais,Skills
a 3B Langue maternelle,Skills
BACHELOR MARKETING 3EME ANNEE 2019-2020,Education
"Maitrise logiciels (word, excel... bases",Skills
"Conception et création de base de données : tablespaces, tables, vues, index, trigger, procédure",Education
"mise en rayon, inventaire, encaissements des clients, comptage",Experience
2017 Bac +1 Droit,Education
2007-2008 AGENT D'ENTRETIEN POLYVALENT centre hospitalier de Troyes,Experience
| Lycée D’Alembert Paris | BAC G3 Techniques commerciales obtenu le 23 octobre 1989 avec mention AB,Education
de Recrutement des Forces Armées,Experience
Baccalauréat Scientifique Lycée La Martiniére Monplaisir 69008 Lyon / De,Education
"prévoyance, placement, épargne, santé, retraite, décés et obséques).",Experience
-  Prospection active,Skills
"Gestion des opérations S.A.V , Expertise et support technique , Management des équipes",Experience
- Formation : Recueil des besoins. Mise en place de formations. Montage des dossiers Opca.,Experience
Mantis bug tracker,Skills
Licence Appliquée en Anglais d'Affaires,Education
"Forte motivation,",Skills
2017 : Brevet de Technicien Supérieur (BTS) Génie CivilOption,Education
¢ Curieuse,Skills
Suivi et création des objectifs par secteur,Experience
"conformités et réaliser les retouches, reprises de finition",Skills
fonctionnelle - Etablissement Public Foncier Nord-Pas de Calais - Lille,Experience
Maitrise d’un logiciel de gestion,Skills
"CHARLOTTE DISTRIBUTION, Le Val-Saint-Germain (91530)",Experience
motivation.,Skills
e Novembre 2016 - Mars 2017 Auchan Saint Loup : Hétesse de caisse,Experience
2019 - 2021 ROBOT GUIDE - NEXBOT,Experience
ee,Skills
Assistante de la responsable de pdle.,Experience
développement municipale.,Education
d'intérieur,Experience
2015 Master 2 droit des procédures transfrontiéres,Education
travail saisonnier,Experience
Y¥ Maitriser les techniques de vente,Skills
lycée professionnel - Marseille (13),Education
Habilitation B2V/B2R/BT/HTO,Education
"* Etude et amélioration de machines industrielles existantes, comparaison de plusieurs",Experience
la clientéle,Skills
"gare, gestion d'imprévus",Experience
"la journée de 14 enfants (3-11 ans), 24h/24",Experience
Juin 2017 > COMMERCIALE JUNIOR > Rando Running,Experience
Lycée Darius Milhaud - Le Kremlin-Bicétre (94),Education
"laboratoire de recherche, membre pendant 3 ans) Montréal (UdeM)",Education
Juin a Juillet 2019.,Experience
Master 1 en coopération internationale en cours,Education
Paris | D’aodt 2000 a février 2005 |,Experience
"M1 Connaissance RH, GD, Restauration Collective, Gestion d’entreprise.",Skills
Francais : Langue Maternellie,Skills
Mise en plan sur PC et papier,Education
2004-2005 :congé parental,Experience
Réaliser un rapport de stage a la fin du stage.,Experience
"2010-2011 — Super U — Astre commercial — Gge Renault — Aide comptable, facturiére",Experience
"Missions : mise en place du budget prévisionnel,",Experience
Art-thérapeute 2010 - 2014,Education
Savoir étre :,Skills
de habitation a A+ Energies / Monabee :,Experience
Bureautique,Skills
Gestion du parc instrument de mesure interne avec prestations externes,Experience
analyses physico-chimiques et exploitation des résultats.,Experience
e Accueil physique et téléphonique,Experience
Assurer le suivi des opérations commerciales,Experience
2015-2018 Baccalauréat professionnel « Métiers de la sécurité »,Education
68 Janvier 2017 - Mars 2018 . .,Experience
Octobre 1993- Janvier1996 Directeur d'Etablissement Maximo Chatelet en Brie,Experience
e Maitrise des méthodologies Agile et cycle en V,Skills
Bilingue Fangais / Anglais,Skills
Gestion de réservations,Skills
+ Projets - Sup de Pub Paris - 2020,Experience
de 1993 21996 _ congé parental,Experience
-Mention trés bien avec section européenne anglais,Education
"Oct 07-Nov 13 Philips Lighting, éclairage d’extérieur - Miribel, France — www.lighting.philips.com",Experience
e UX design / design,Skills
BAC Economique et social,Education
Lycée Rabelais,Education
"Gérer les conventions de stage, guider et aider les étudiants.",Experience
"Lazy Pirate Malta Company, Malte",Experience
"S.I.G : Dr. Girard Francois (UdeM), Daoust Jean (UdeM), Recherche : Dr. Delagrange Sylvain (UQO, ISFORT), Girard Francois",Skills
Accueil et conseil de la clientéle export,Experience
VRP/commercial terrain en énergies renouvelables sur le secteur,Skills
"= Gestion du dossier du personnel (DPAE, dossier individuel du",Experience
-Vue d'iensemble,Skills
"suivis des candidatures, tableaux de bords",Experience
2018-2019 : Licence 2 de sociologie a l’université Cheikh Anta Diop de Dakar,Education
CONSULTANT INGENIEUR EN DEVELOPPEMENT OUTILLAGE,Experience
- Catia,Skills
Formation en Création d'entreprise,Education
13/84/83/26/30/07 :,Skills
2006 - Master 2 Comptabilité Contréle Audit + Droit des sociétés — IAE Paris,Education
e photovoltaique : dimensionnement et,Skills
e Veille sur les tendances (Talkwalker),Skills
"2004 - 2006 DUT Génie Civil a |’ Institut Supérieur de Technologie, Ile Maurice (en partenariat avec",Education
"e avril-septembre 2014 Attachée commerciale - Service Commercial et Marketing,",Experience
09/2014 au 01/2015,Education
Aide cuisinier en restauration,Experience
Sup de Pub - OMNES education,Education
2019-2020,Education
Brevets en Restauration,Education
e Excel,Skills
Frangais OCOQOOOOOO,Skills
016,Education
"Université de Lille Lille, France",Education
Augmentation CA de 43%,Experience
"Maintien du chiffre d’affaires en constante évolution,",Experience
"=» 04/1987-01/1999 Gérante Camping d'Oc, Vic La Gardiole (34)",Experience
- Constitution du dossier de détail d’exécution.,Skills
aux problématiques de terrain et,Skills
Béjaia-Algérie Université De A/Mira Béjaia,Education
e Chauffeur poids-lourds,Experience
2000 Comptable RACING CLUB STRASBOURG,Experience
SERIGRAPHE - 2011-2013,Experience
Réceptionner un produit,Skills
"newsletters, motion design, sondages...",Experience
"> Logiciel bureautique : Microsoft Excel, Word, Access, Power Point",Skills
obtention du C2i,Skills
PAPAGAL ARROMANCHE,Experience
Hétesse de caisse GALERIES LAFAYETTE / VIRGIN a Marseille : 2000,Experience
Commis / Chef de rang / Room service ala0aT,Experience
Excel,Skills
Stagiaire commercial,Experience
"Réalisations : augmentation de la fréquentation de 15%, mise en place de soirée After 8 afin se",Experience
Titre de niveau 6,Education
- Comparaison des résultats de simulation de laminage entre le cordon MAG et le cordon avec,Experience
- Montage et Gestion de projets,Skills
chambres&nbsp;Assurer l'accueil dans un établissement de 60,Experience
Juin 2021 - Septembre 2020,Experience
- Travail en équipe,Skills
Avril 2016 Femme de ménage Société GSF du 01/01/2016 au 15/04/2016 et du 28/07/2016 au 26/08/2016,Experience
"> Successfully integrated primary storage, Web hosting & on-line purchasing systems",Experience
"Systems : MS Office (Word, Excel, PowerPoint, Access)",Skills
COMMERCIAL,Experience
"Stagiaire au laboratoire CERTO / RETINAFRANCE, Paris-",Experience
"Télécommunications et Réseaux, a I'INSA de Lyon (6 mois de cours théoriques et 6 mois de stage en",Education
Responsable logistique,Experience
e Ravalement de facades,Skills
travail a temps plein févr. 2022 - juil. 2022,Experience
"¢ Gestion des stock : contrdle de la rotation des produits,",Experience
Chef exécutif - Directeur des opérations restauration,Experience
- Levage des caisses et planning des livraisons,Skills
questions/demandes,Experience
"Oct. 2016- Juillet 2017 COSMELAB SAGA COSMETICS, Secteur Cosmétique",Experience
+ Organisée,Skills
"-Second de cuisine, serveur",Experience
Formation de Web Design,Education
Meaulte Ajusteur/Monteur Aéronautique,Experience
* Création de visuels et mise en place de stratégies pour,Experience
e Evaluation du rapport d'audit,Experience
Bava ile,Skills
Obernai,Education
Appliquées a la faculté de Bordeaux lycée Anatole de Monzie de Bazas.,Education
2001 : Ingénieur en génie biologie du CUST a Clermont Ferrand.,Education
Du 23/12/2002 au 30/06/2003 cuisinier chez le traiteur KIRN a ILLKIRCH,Experience
+ Présentation du menu aux clients,Experience
Réaliser un plan d’action en réponse aux besoins de l’entreprise Approche transactions SAP :,Skills
"Formation aux normes, techniques et aux savoir-faire",Education
Poste occupé : APPROVISIONNEUR,Experience
*  Etablir des bilans post-vente,Skills
"Signé un contrat avec une association civile ""El Mouhajarine’ en coordination avec",Experience
e Francais (Native),Skills
2006 Technicien Supérieur d'études en Béton Armé (TSEBA) Niveau III —,Education
en Design d’Espace.,Education
compléte,Skills
"2006-2008,BARCELONE, ESPAGNE",Experience
"Bac+3 en Sciences Commerciales, Administratives et organisation",Education
DANS LE DOMAINE DE15 ANS TRAVAILLE DANS LE TEMPS CHEZ DEPRAT A LEERS A LOGVARD A,Experience
rigueur et discipline,Skills
deblayer le chantier,Skills
Innov’Naturopathie,Skills
> Service en cabine.,Experience
Bac +3 (Licence / Bachelor),Education
"Master 1 internship, iot consumption:",Experience
Bien,Education
Projet de retour a l'emploi phase 2,Education
"e Classement de dossiers, gestion de matériel",Experience
"Lycée Les Cordeliers — 74300 Cluses, France",Education
"négative, réalisation de plusieurs chantier en tant que chef de chantier ,suivie et contrdle des",Experience
"coaching, Linkedin).",Experience
- Navigation internet. Connaissances de Word et Excel,Skills
eLogiciels De Virtualization : VMware virtual pc virtual box,Skills
Centre bus de Belliard 75018 Paris - 2021,Experience
Niveau Master Il en Administration,Education
*Recrtement ensemble processus,Experience
Armatis-LC (Poitiers) - Octobre 2018 - Juin 2019 A,Experience
"STARFERRY (LYON, FRANCE)",Experience
"pilotage et mise en place d’actions correctives, soutien aux divisions",Experience
Stage d'observation : création et fermeture de,Experience
Société READAPT’AUTO : Responsable des stocks.,Experience
public et Gestion des,Education
e Perform quantity survey for project progress and reporting,Experience
Victoire — Tourcoing,Experience
"Caserne de Kembs, Kembs - Depuis janv. 2013",Experience
"* Etiquetage de bouteilles,",Experience
entreprise selon suite entretien cordialement,Experience
Gestion du stress,Skills
o  Etablissement de plans de financements,Experience
"""Rosny & Wood"" - Lomme (FRANCE)",Experience
e Participation a un projet sur la réduction de la consommation électrique : méthode WCM,Experience
e Mettre en place l'analyse DON,Experience
Association ayant depuis essaimé dans 10 villes.,Experience
NEO2 (75) | OCT.2019 - AVRIL 2021,Experience
carp fishing sur étang de 4 ha.,Experience
anglais (niveau A1),Skills
Licence de Psychologie 2020,Education
approfondir mon allemand.,Skills
besoins client et déployer une solution logicielle,Education
e Gérer l'ensemble des candidatures adressées 4 l'entreprise en zone Sud-Ouest,Experience
